speaker,start,end,text
Cathy Naugle or Millie (Martha) Burroughs,00:22:37:09,00:22:59:27,"I don't go and take that up. And my mother was utterly horrified and she saw this note. This is a rural man, very excited about the head of the lesser evil that's out. That's a thing about farm boys. Well, so you took this test and it passed it. And you see all the young men just they rushed into what we believed in that boy."
Cathy Naugle or Millie (Martha) Burroughs,00:22:59:29,00:23:24:26,"We were going to make the world safe for democracy. We believed it. I was the only woman in physics class at the first of the semester, before we got into the war. At the end of the semester, I was physics class. You were it, I was it. Oh my gosh, this all went. Did you? At that time, there were no women's, catalog service."
Cathy Naugle or Millie (Martha) Burroughs,00:23:24:28,00:23:51:20,"No, no. Whatever. Yeah. So they were there may have been a wait a minute nurse or somewhere in the service, I don't know, but I had at 18 and halfway through my sophomore year of high school, I was not, not a nurse. So. So you took time out. Took time out for you to have and read this letter now and explain what this was and how it came about."
Cathy Naugle or Millie (Martha) Burroughs,00:23:51:23,00:24:13:14,"Your resignation as rural mail carrier on route number three out of Athens has been received and accepted as requested by you. I had enough money saved and the other mail carrier said, well, why stop now? It's February. the worst of the winter is over. You made it this year. Why not go on budget? I was ready to go back to it."
Cathy Naugle or Millie (Martha) Burroughs,00:24:13:17,00:24:39:18,"In this connection, I wish to state that your service is covering over one and a half years of time from August 26th, 1918 to February 1st, 1920 have been entirely satisfactory to the management of this office. and of course, at the moment they were entirely satisfactory, because the postmaster place bets that I would last the first time in America is a place best that I wouldn't want him."
Cathy Naugle or Millie (Martha) Burroughs,00:24:39:21,00:25:17:07,"So that's him. that's five so highly satisfactory. oh. Again, as well as to patrons and deserving compliments having been received from those you have served, I thought was so wonderful that a woman could do it. In fact, the usual high efficiency record in this office, it was up to you to demonstrate to the people that a woman could deliver rural mails in a capable and systematic manner, as she has proven her efficiency in other lines of work, with the same energy and interest shown while under my supervision, you will succeed in any undertaking."
Cathy Naugle or Millie (Martha) Burroughs,00:25:17:09,00:25:45:03,"Sincerely. Early postmaster. That's if you could sit in a buggy eight hours a day. You could doing that, I think. So funny that it sounds like a really progressive, post. It sounds like something you could read today. Yes. Same kind of thing. Was it that way? Yes. He was actually, I didn't see very much. but that's the sort of person he was."
Cathy Naugle or Millie (Martha) Burroughs,00:25:45:05,00:26:05:12,"So he did that for a year and a half. How did, Well, it says here that most he must have gotten several comments from the people you delivered to me. There was no resistance there either. They got their mail. Yeah, that's. And I overcame a desperate fear of bugs. Oh, there was one. Your mother must have been petrified every day."
Cathy Naugle or Millie (Martha) Burroughs,00:26:05:12,00:26:34:15,"You now. Well, well, my mother probably was, but I have to do something to get away from various things at home. Did. My grandmother was passing place, praying. Or if I brought a Saturday Evening Post home, I knew better. Well, I always had what she thought. Oh, it was simple. Anything I enjoyed was simple. Oh let's see. Oh, what your your father was, you were living at home and you were going to school."
Cathy Naugle or Millie (Martha) Burroughs,00:26:34:21,00:27:03:27,"Yes. Had. How did he react to you taking this job? Well, I'm sure right with him. Very much. All right with him. I kind of thought that's what he would have been like. How about your grandmother? Did she handle it? Actually, she didn't make any objections. I never knew, but her attitude was. But it wasn't amoral like bringing home to him, injurious to her, to my morals, to ride around the buggy."
Cathy Naugle or Millie (Martha) Burroughs,00:27:03:27,00:27:21:14,"All that. As for the reaction on the manners for Christmas, well, I had to carry mail and everybody was so sorry for me. They offered me the fried chicken and the is that right? I never did eat my regular lunch that day. Halfway around, I broke down in the middle of a piece of the best chocolate fudge brownie."
Cathy Naugle or Millie (Martha) Burroughs,00:27:21:15,00:27:57:28,"Okay, so I finished that fudge. Okay, okay. That's neat. And more prosaically, about five miles down the road, it got 16 below zero. And that was back in Ohio. It was. And you had to an up and buggy. I had a let roll like a little charcoal burner under my feet, but still it got a little chilly. And about five miles down the road there was a nice old farmer who would come out every morning and have a quick cake wrapped around a nice little sausage, or made something with his wife beaming in the doorway."
Cathy Naugle or Millie (Martha) Burroughs,00:27:58:01,00:28:17:09,"one of my hands out of my That was a general sort of reaction. So it took you eight hours to get all that eight hours in good weather. It was mostly up and down hill, In bad weather, if I got him in 12 hours. I was very lucky because it was red plain mud. So what time do you start in the morning?"
Cathy Naugle or Millie (Martha) Burroughs,00:28:17:12,00:28:46:20,"Six. What's the first office? About 530. Sorry. Handsome male. Not as much as. Her husband over there past. Sorry. He's a male. Oh, boy. I had a hundred mailboxes in front of seven miles, but still 27 miles. My gosh, the sort of the mailman you've got. Your horse have delivery stable, but down the road, it's a road was underwater because it was."
Cathy Naugle or Millie (Martha) Burroughs,00:28:46:20,00:29:06:19,"You went down the river Valley bridge flooded every spring or else it was flooded too badly. You went around the hills and came back over the hills, which I wasn't about to do if I. Oh, this. Oh, gosh, was it. What kind of tree to me was it like marsh hills? Or if it was like our fields on the timbered?"
Cathy Naugle or Millie (Martha) Burroughs,00:29:06:21,00:29:30:12,"Oh my. I'm not as big as I recall. State. And the roads in those days were not kinder. They simply weren't along the same lines. Well, have you lost? Were you the same size right now? Oh, I need you taller. Oh, gosh, you had a big above you. That's right. Yes, I, I had to dig draft horses. They they weren't fighters."
Cathy Naugle or Millie (Martha) Burroughs,00:29:30:15,00:29:44:03,"Hey, summer is the light horses of the other characters. But I knew that, right. Yeah. And I got to was one pass at a time. And did they used more so they used to or."
Cathy Naugle or Millie (Martha) Burroughs,00:29:44:06,00:30:06:16,"That was simpler to just use one. How tall are you I, I, I think tall you were the trunk I was. You must have looked about two inches tall next to those for that horse, you know. Well, the horses weren't so cattle. There were heavy field stock. Yes. They could furrow until or single trees started to crack once."
Cathy Naugle or Millie (Martha) Burroughs,00:30:06:17,00:30:27:27,"And so I got, I got a stick poster. It's like mother. Oh, but you could furrow as long as it wasn't too much red. You. Oh, gosh, that was be something when you went for that. It was. It was fun. You see the horse get to work. That's what you say. He knew the route? Yes."
Cathy Naugle or Millie (Martha) Burroughs,00:30:27:29,00:30:50:01,"Very nice, gentle passes. Except like I see one of you got it felt and then took about. Oh, with the eyes. There was one hill on the north slope. That was, I see, or one letter, and I had my horse a sharp shot every morning. What did they do? How did they do? They had put little spike. It's a slight little."
Cathy Naugle or Millie (Martha) Burroughs,00:30:50:04,00:31:15:12,"Yeah. The bottom side of the horseshoe. It has little protrusions. And you will sharpen them so that they into biting flies. But by the time I got around there they'd be worn that patch of sharp. And therefore I should sit down or under tail. The buggy would act as if it would come round right angles. Oh yes, that would serve as a brake and we would slow down."
Cathy Naugle or Millie (Martha) Burroughs,00:31:15:15,00:31:44:03,"Yeah. Oh, I tripped shot. But I don't want you to see that we made it. Did you ever know. Oh, that sounds incredible. I would like to. I wish you could have a picture that looks like something. Well, now, after you quit, you were. How old? At 19? Let's see. I'm not sure. Let's see. This is 2019, 20th February 1920."
Cathy Naugle or Millie (Martha) Burroughs,00:31:44:03,00:32:11:16,"I would have been 1921, but man, I would've been 2128. Exactly. So then you went back. Back to your junior and senior year of college. Oh, College. Yes. Okay. I see and then a year at Clark University, majoring in psychology. Psychology professor at Ohio University was Clark graduate. And he got me a scholarship. And my mother managed for us from live on."
Cathy Naugle or Millie (Martha) Burroughs,00:32:11:18,00:32:35:23,"What do you remember what tuition was then? About $100 a semester in your year, I think. Wait a minute. I won't guarantee you. Yeah, my memory for details is lousy. I remember ideas, beautiful, but not details. Anyhow, I got free tuition and borrowed enough money to forward. Now, this was just a year that you were just a year."
Cathy Naugle or Millie (Martha) Burroughs,00:32:35:23,00:32:53:06,"I got my masters. In a year you did? Oh gosh. And Clark was one of the best schools. And you weren't married yet? Oh, I was just 23. Yeah. Let's see. I can."
Unknown,00:32:53:09,00:32:58:07,I think graduated in 1925.
Cathy Naugle or Millie (Martha) Burroughs,00:32:58:07,00:33:34:29,"Your first year I. And then a year at Clark and then a year at what they called the Massachusetts School for feebleminded. Damn, you top there. No, I tested Stanford HST. Oh, you couldn't get a testing job without experience. You couldn't get experience without a job, and the head of the institution had no money, not enough money. So if you solved the problem very neatly by hiring new psychologists as a temp, I had attendance wages and giving me a year of experience and then sending them home with his blessing."
Cathy Naugle or Millie (Martha) Burroughs,00:33:35:01,00:33:57:27,"So that's what I did. You were trained at Waverly. You could get a job almost anywhere because he had an international reputation. So. And the reason he had the reputation, one reason I had had, of course, a middle class undergraduate person, Midwestern graduate, but I was not allowed to give a test to a child. His IQ was not known."
Cathy Naugle or Millie (Martha) Burroughs,00:33:57:28,00:34:31:16,"Oh, well, I spent a month testing children in the institution every year for ten, 15, 20 years whose IQ were known and stable. And then they turned me loose on it. Real test on tests of one of the more difficult ones to test into institutional signify. Sure up. And then we did a survey. Doctor Fernald was hired by the state to do a survey of three industrial schools in the state."
Cathy Naugle or Millie (Martha) Burroughs,00:34:31:18,00:35:01:21,"Reform schools? Oh, yeah, schools that most people from. So two of us went out to those schools and tested all of the children. Name on. Now this was Massachusetts. Yes. Okay. And year of that. And then I got worried about my mother's health. What, was was right before she died. Well, about a year before she died, she had cancer faster."
Cathy Naugle or Millie (Martha) Burroughs,00:35:01:21,00:35:25:00,"She had a sweating examiner. She knew she had lumps. There. Was that right? Yeah, but she didn't get it. And one examiner, by the time it was, you know, she only had 2 or 3 weeks consent. Fortunately, because, well, I realized that something was wrong with her and my father for a few months, and then suddenly, overnight, both in one week."
Cathy Naugle or Millie (Martha) Burroughs,00:35:25:00,00:35:49:01,"I think Doctor Fernald that I considered recommended me there. I could still have gotten a recommendation system and all that. And my major, Professor Clark, and it just threw me. Also, I felt I should be near my mother. So I got a job in Columbus, Ohio, 75 miles from home. What we do mental testing is what they call the Bureau of Juvenile Research."
Cathy Naugle or Millie (Martha) Burroughs,00:35:49:01,00:36:12:23,"We got the kids, the state or state authorities worried about, oh, they could be dependents. They could be delinquents for the children's home sent to me. And one matron sent a girl in, to go over that. She was crazy or feebleminded because she asked such crazy questions. Was nothing wrong with the girl except that I 250. Is that right?"
Cathy Naugle or Millie (Martha) Burroughs,00:36:12:24,00:36:18:02,We don't have a chance to test the matron.
Cathy Naugle or Millie (Martha) Burroughs,00:36:18:05,00:36:41:09,"And parents, we had our patient days on Saturday. Parents could bring their children in for testing. I did, but mostly it was juvenile court cases. Easy to find the drug in the infant. And I've been shot ever since, I suppose. Yeah, especially at that time. Yeah, well, I don't know what happened to it. I've been through three industrial schools in Massachusetts."
Cathy Naugle or Millie (Martha) Burroughs,00:36:41:12,00:37:04:22,"but the girl, I had to work juvenile research. Well, accused her own father of raping her because she didn't want the the education of churches to discover that she had been promiscuous. that's the last thing. Yeah. Oh, that sort of thing does happen. But the girls to whom it has happened don't act like she did."
Cathy Naugle or Millie (Martha) Burroughs,00:37:04:25,00:37:33:26,"She was like, everybody believes it. I don't know her latest predictive value. Oh, that's too bad. It would've been a jury trial, but. Well, for years. Was that we not only gave the Stanford-Binet age, we did our own social work, okay? We had to do everything except the psychiatrist took over her work later. All right, let's get your my,"
Cathy Naugle or Millie (Martha) Burroughs,00:37:33:29,00:37:57:20,"Well, let's see now then. By then, you were about 25, and I must have been about 20, about 2405. When I left there, I was, say, four years. And then I had one of these identity crises. Only we didn't know this term that my mother had died. And I had realized suddenly that what I was doing was living her life."
Cathy Naugle or Millie (Martha) Burroughs,00:37:57:23,00:38:33:27,"But curiously, she had never had a chance to to live sort of life she wanted to live. And she had been so desperately anxious for me to live, for me not to be stuck like she was in the country. Well, in the country and in America, in the home. But she made a marvelous librarian. She loved books, and she had no time to read them then no access to, and she wanted me to have the thing she and and I had them."
Cathy Naugle or Millie (Martha) Burroughs,00:38:34:00,00:39:03:27,"But suddenly, after she died, I realized that it what I'd been doing was living her life. And it was no longer any point at. So I had my second identity crisis. Well, I. Took the winter off, like up in the Adirondacks and cultural aspects. That wasn't about I came back here and tried to go to the juvenile research."
Cathy Naugle or Millie (Martha) Burroughs,00:39:03:29,00:39:27:22,"Just couldn't take it anymore. Well, I was I got on the bus headed west, and this time you're still not married. You're still up there, I've been corresponding with my husband, a friend of the house who was also a friend of mine, and so free became genial and introduced us by mail and exchanging letters. He was in Idaho?"
