speaker,start,end,text
Unknown Interviewee or Interviewer,00:04:08:00,00:04:32:10,"I remember telling you about, my my cut, our curve. I look at this valley like we were saying that it was organized my house 40 years ago. We we, celebrate our fourth anniversary in May. And I was going to turn, and we left, and we celebrated formally giving gifts and dinners. They just really made quite a deal of it."
Unknown Interviewee or Interviewer,00:04:32:12,00:04:56:21,"And I had felt a need to meet other people, you know, to get together and. In 40 years ago, many of them, not just the members of Courtney Keith, but before I got there and, you know, I remember last summer, still alive, but really doing, you know. Growing up there."
Unknown Interviewee or Interviewer,00:04:56:23,00:05:07:29,"That's an interesting bit of data too, as you heard, we talked about some women. What has changed in your lifetime? And they would say this kind of social have was in common in their you."
Unknown Interviewee or Interviewer,00:05:08:01,00:05:08:08,Or.
Unknown Interviewee or Interviewer,00:05:08:13,00:05:17:21,"When they were younger, and a lot of them had fantasized in the Second World War had not been so. And I feel a lot of that."
Unknown Interviewee or Interviewer,00:05:17:24,00:05:43:12,"Yeah, maybe for the Second World War and number 35 in my life. Charlie just started school. That we needed some companionship, I guess, but we didn't have. The houses were scarce and there wasn't a happy in. We couldn't see a house around the country, but now it's grown up. So we're in neighbors like those in in that change in the life of the year."
Unknown Interviewee or Interviewer,00:05:43:14,00:05:44:07,So the neighborhood.
Unknown Interviewee or Interviewer,00:05:44:07,00:05:44:22,It's not as.
Unknown Interviewee or Interviewer,00:05:44:22,00:05:48:18,Important. No. We don't even know some work. Okay. And people have.
Unknown Interviewee or Interviewer,00:05:48:18,00:05:52:11,Cars go okay. Yeah.
Unknown Interviewee or Interviewer,00:05:52:13,00:05:54:24,And living is very different.
Unknown Interviewee or Interviewer,00:05:54:27,00:05:58:11,This program at that time we were a lot more.
Unknown Interviewee or Interviewer,00:05:58:14,00:06:02:06,"We were yes, we were. The roads were where."
Unknown Interviewee or Interviewer,00:06:02:11,00:06:07:12,You go accountable people who might have serious.
Unknown Interviewee or Interviewer,00:06:07:15,00:06:31:08,"Well, yeah, we did, you know. Oh we were busy for busy. We didn't. But then I heard we tried to organize your I mean, I was the one that got in the mail from university and one and, standing around for the neighbors up to the town of Greenville, and nobody told me. And one other one was here, so I didn't give up."
Unknown Interviewee or Interviewer,00:06:31:08,00:06:49:08,"Then the next time I invited my home, we had a whole room for. So, and then it was a little bit difficult, you know, in a way. I mean, we are, so, like, nowadays, there's so many people so easy to get a crowd, different location."
Unknown Interviewee or Interviewer,00:06:49:11,00:06:52:00,"For it, for many people used."
Unknown Interviewee or Interviewer,00:06:52:02,00:07:01:23,You after you were interviewed. think about your. I think you have been interviewed like that. You were wrong about your whole life.
Unknown Interviewee or Interviewer,00:07:01:26,00:07:04:17,Would you think differently about it as a result?
Unknown Interviewee or Interviewer,00:07:04:19,00:07:06:24,"The people are. No, I don't think so."
Unknown Interviewee or Interviewer,00:07:06:27,00:07:13:18,"We knew all this. And you think people are going to say the wrong things? Got it. You know, and this was me."
Unknown Interviewee or Interviewer,00:07:13:18,00:07:17:13,I know. What do you think? Is that something?
Unknown Interviewee or Interviewer,00:07:17:20,00:07:21:25,Even everything I thought was more interesting after.
Unknown Interviewee or Interviewer,00:07:21:27,00:07:22:29,The.
Unknown Interviewee or Interviewer,00:07:23:01,00:07:26:12,How did you feel about that?
Unknown Interviewee or Interviewer,00:07:26:15,00:07:31:13,"Oh, I don't know that. I never thought of it in that."
Unknown Interviewee or Interviewer,00:07:31:16,00:07:58:29,"Way. it was quite experience. Two years of working there. Got a lot of things back that you just start to put in the background. I don't know, I remember once in a while, but yeah, I know I did a lot of thinking about things that I had done before. After I. And I wish I had put them down so I could remember I but it wasn't I wish I had."
Unknown Interviewee or Interviewer,00:07:59:02,00:08:01:04,You.
Unknown Interviewee or Interviewer,00:08:01:06,00:08:02:27,All here. Wouldn't it be interesting to.
Unknown Interviewee or Interviewer,00:08:02:27,00:08:05:22,Do it now? Down to the to the.
Unknown Interviewee or Interviewer,00:08:05:25,00:08:07:16,"Oh, those in experience."
Unknown,00:08:07:28,00:08:12:20,and maybe the future needs to be able to have it gets to have them. Yeah.
Unknown Interviewee or Interviewer,00:08:12:23,00:08:13:23,I know I always wish.
Unknown,00:08:13:23,00:08:22:02,"That my grandfather would do something like that for me. I would just like the people from. That's, one."
Unknown Interviewee or Interviewer,00:08:22:02,00:08:24:29,Of the best.
Unknown Interviewee or Interviewer,00:08:25:02,00:08:38:00,"I was so inspired by the meeting. We had a potluck, and I think that's where you might have seen it, because I think that program is a very limited thing. I think everyone there just thought you like I never went away. And then when did I hear them? Or they didn't know what was going to be like and they came."
Unknown Interviewee or Interviewer,00:08:38:00,00:08:40:02,I think more in the evening.
Unknown Interviewee or Interviewer,00:08:40:02,00:08:47:16,They found out with your phone.
Unknown Interviewee or Interviewer,00:08:47:19,00:08:56:06,"Can you, so you think of other women who, in our neighborhood who might,"
Unknown Interviewee or Interviewer,00:08:56:09,00:09:11:07,"You know, maybe they are you to begin to think of themselves differently if they remembered all the things they had to offer. I think there's a tendency for women and you say that. Well, it's every day that's just expected. And we forget much about."
Unknown Interviewee or Interviewer,00:09:11:10,00:09:20:13,"Our I for most people, why would you do things that matter or that they think they should and."
Unknown Interviewee or Interviewer,00:09:20:15,00:09:21:02,So I rely.
Unknown Interviewee or Interviewer,00:09:21:08,00:09:23:17,On that accumulation of what they contribute.
Unknown Interviewee or Interviewer,00:09:23:18,00:09:27:17,To my right. There are a lot of women that have been get a.
Unknown Interviewee or Interviewer,00:09:27:17,00:09:35:25,Lot for their communities. And now college town covered. We don't have it's just a matter of fact.
Unknown Interviewee or Interviewer,00:09:35:25,00:09:40:26,"And for later generations, I think it's really important for us to."
Unknown Interviewee or Interviewer,00:09:40:26,00:09:49:21,"Realize how much our mothers have done for us and how how hard their lives were in that way. Yeah, how joyful."
Unknown Interviewee or Interviewer,00:09:49:23,00:09:51:04,In ways that we have never.
Unknown Interviewee or Interviewer,00:09:51:04,00:09:52:17,Experienced.
Unknown Interviewee or Interviewer,00:09:52:20,00:09:59:24,"I don't know, okay. You're just available."
Unknown Interviewee or Interviewer,00:09:59:27,00:10:04:01,"For girls. And then, you know, for me, I got."
Unknown Interviewee or Interviewer,00:10:04:04,00:10:07:16,"Several years before my sister here, you know, the one."
Unknown Interviewee or Interviewer,00:10:07:18,00:10:13:13,"We're going to have here tonight to tell people that. Oh, is that."
Unknown Interviewee or Interviewer,00:10:13:13,00:10:18:21,"You know, with my sister. But I see, I talked to several years before she died."
Unknown Interviewee or Interviewer,00:10:18:23,00:10:19:24,So it's your turn to.
Unknown Interviewee or Interviewer,00:10:20:00,00:10:21:11,"Yeah, well."
Unknown Interviewee or Interviewer,00:10:21:13,00:10:24:05,You're right in that. Take it from other.
Unknown Interviewee or Interviewer,00:10:24:08,00:10:27:00,Yeah. I got your back out of.
Unknown Interviewee or Interviewer,00:10:27:02,00:10:28:06,I'm just sorry who I'm.
Unknown Interviewee or Interviewer,00:10:28:06,00:10:29:16,Here to hear. I kept wondering what.
Unknown Interviewee or Interviewer,00:10:29:16,00:10:32:14,All the giggles were around the room.
Unknown Interviewee or Interviewer,00:10:32:29,00:10:41:21,"people make out when I tell her that is her life. And they did. I wish you'd put it in her nose to come, because she would have come. But she had it coming, and she thought we."
Unknown Interviewee or Interviewer,00:10:41:21,00:10:44:27,Should go to.
Unknown Interviewee or Interviewer,00:10:44:29,00:10:54:08,"Her last night. So she come with me. I know she got quite integral out of doing it, so I'm sure."
Unknown Interviewee or Interviewer,00:10:54:10,00:10:56:05,Better come here.
Unknown Interviewee or Interviewer,00:10:56:07,00:11:04:29,One of the things I wish that I'd have. Can you think of anything that would have made your life better or would have helped? You went to.
Unknown Interviewee or Interviewer,00:11:04:29,00:11:06:04,School.
Unknown Interviewee or Interviewer,00:11:06:07,00:11:15:14,All through college. Can you think of anything further education as you in those days you didn't go to college or you won't.
Unknown Interviewee or Interviewer,00:11:15:14,00:11:17:27,"Go to school anymore, but you graduated."
Unknown Interviewee or Interviewer,00:11:17:29,00:11:21:11,"But, there, today we're thinking about things that the."
Unknown Interviewee or Interviewer,00:11:21:12,00:11:22:20,University.
Unknown Interviewee or Interviewer,00:11:22:23,00:11:30:09,"Could to provide, continuing education and make life more useful, entertaining and."
Unknown Interviewee or Interviewer,00:11:30:10,00:11:31:13,Know just me.
Unknown Interviewee or Interviewer,00:11:32:07,00:11:50:26,"well, that was this club that I gave. I was a charter member of one of the charter women, in fact, retired at my house. I instigated because I got the women together and I got material from the university and that was thing I wanted to keep learning, and it was a lot more. Well, I wouldn't say a lot more, but it was a learning, a learning thing and nutrition."
Unknown Interviewee or Interviewer,00:11:50:26,00:11:57:29,"We have nutrition that every man and a woman came out, and I think it was a learning club, and I felt I felt a need to."
Unknown Interviewee or Interviewer,00:11:57:29,00:11:59:01,Be learning.
Unknown Interviewee or Interviewer,00:11:59:04,00:12:02:16,And when I was younger.
Unknown Interviewee or Interviewer,00:12:02:18,00:12:20:00,"And women in rural areas have special out that way, there just aren't as many villages down there. Even if you live in Moscow, you have come. Pretty easily. local."
Unknown Interviewee or Interviewer,00:12:20:02,00:12:28:07,"Do you have groups of people get together now, like the. You know what you can tell me about the past? Is it a."
Unknown Interviewee or Interviewer,00:12:28:10,00:12:28:28,Good.
Unknown Interviewee or Interviewer,00:12:29:13,00:12:31:23,there are quite a few different groups of people.
Unknown Interviewee or Interviewer,00:12:31:23,00:12:32:12,We should.
Unknown Interviewee or Interviewer,00:12:32:14,00:12:49:23,"Very young people active in our heritage. It's very all the one. And I think the one that really, the older people have a few groups and."
Unknown Interviewee or Interviewer,00:12:49:25,00:12:52:25,The other older people and that hasn't happened.
Unknown Interviewee or Interviewer,00:12:52:27,00:12:56:20,And there are a lot of new like.
Unknown Interviewee or Interviewer,00:12:56:22,00:13:04:19,Years that fall automatically through lack of.
Unknown Interviewee or Interviewer,00:13:04:21,00:13:21:02,Good. So it I don't think there are very important in children's lives as they were back and years in my time here because that was all we had to get together. And we have a TV or radio.
Unknown Interviewee or Interviewer,00:13:21:02,00:13:26:07,Or or anything innovative or to get together.
Unknown Interviewee or Interviewer,00:13:26:09,00:13:34:16,And but I think it was right getting out there. And I encourage you to walk away.
Unknown Interviewee or Interviewer,00:13:34:19,00:13:47:07,"Right. And yeah, we, we, do have our own new in the winter. Right? In the 40s, we have parties. We go that way a lot. Yeah, yeah."
Unknown,00:13:47:10,00:13:54:14,Come home and having refreshments to find out for the day. Right.
Unknown Interviewee or Interviewer,00:13:54:16,00:13:56:21,I did a lot of.
Unknown Interviewee or Interviewer,00:13:56:24,00:14:15:24,"Doing well in our discussion. Sometimes we wondered what would happen if all gasoline and power were cut off that we have. We'd be more like. We have to live more like, live in the past. Now, who would people go to learn how to live like that?"
Unknown Interviewee or Interviewer,00:14:15:27,00:14:19:23,And I think people adapt.
Unknown Interviewee or Interviewer,00:14:19:25,00:14:23:03,Where where they have.
Unknown Interviewee or Interviewer,00:14:23:05,00:14:26:18,So I don't think that background that.
Unknown Interviewee or Interviewer,00:14:26:25,00:14:34:01,"That well, I wouldn't necessarily know that they're going backwards, that they had never lived, you know. Yeah."
Unknown Interviewee or Interviewer,00:14:34:04,00:14:34:24,"You know, then you."
Unknown Interviewee or Interviewer,00:14:34:28,00:14:40:14,Might be surprised that the younger people could draw in and take care of.
Unknown Interviewee or Interviewer,00:14:40:20,00:14:41:03,Them.
Unknown Interviewee or Interviewer,00:14:41:06,00:14:46:08,You've learned over the years people would come looking for everyday people.
Unknown Interviewee or Interviewer,00:14:46:10,00:14:50:10,"Well, it's, you know, but now they're scared."
Unknown Interviewee or Interviewer,00:14:50:13,00:14:55:18,"Of course, if school wasn't a center of entertainment, then. Yeah."
Unknown Interviewee or Interviewer,00:14:55:21,00:14:59:19,"Well, when I was a girl, we had literary travel time."
Unknown Interviewee or Interviewer,00:14:59:21,00:15:16:27,"And then, of course, one of our children can come to school who, by the way, they went to say, my husband went to the same school. I went to school to an totally, oh, we never went. Same time I didn't go in my husband in he went before I moved away."
Unknown,00:15:16:29,00:15:22:18,And so that I think would.
Unknown Interviewee or Interviewer,00:15:22:21,00:15:28:13,"Have happened. The School of programs want to take me to something, you know, and we always had to entertain the teachers."
Unknown Interviewee or Interviewer,00:15:28:14,00:15:29:12,And.
Unknown Interviewee or Interviewer,00:15:29:14,00:15:52:03,And we went to study to do for anything. I was a guy and social life and the kind of person around and our church would do to the that. Was always taken care of by.
Unknown Interviewee or Interviewer,00:15:52:05,00:15:57:20,"You know, the fact that you mentioned that you were interested in the field. I'm hearing all kinds of."
Unknown Interviewee or Interviewer,00:15:57:20,00:15:58:16,Stories there.
Unknown Interviewee or Interviewer,00:15:58:18,00:16:02:28,"Too. I hear I know, yeah. Did you feel that way too?"
Unknown Interviewee or Interviewer,00:16:02:28,00:16:04:12,Yeah.
Unknown Interviewee or Interviewer,00:16:04:15,00:16:07:29,Did you feel that way too here at the conference? It would be fun to hear the stories about.
Unknown Interviewee or Interviewer,00:16:08:04,00:16:11:02,Other rural women in the Midwest.
Unknown Interviewee or Interviewer,00:16:11:04,00:16:14:07,Yes. I hope you know what I do. Okay.
Unknown Interviewee or Interviewer,00:16:14:13,00:16:15:03,And a lot of good.
Unknown Interviewee or Interviewer,00:16:15:03,00:16:16:19,"Good. Oh, yeah."
Unknown Interviewee or Interviewer,00:16:16:22,00:16:20:00,I think it's very for all of it.
Unknown Interviewee or Interviewer,00:16:20:03,00:16:33:17,"You know, sit down. In November of 19, I and I would go longer. It must be longer than anyone else. I, I saw your picture in the paper video. River. Okay. Yeah. Yeah, yeah."
Unknown Interviewee or Interviewer,00:16:33:18,00:16:46:24,"So that Roy McKinney. Yeah. He was living up there when you were, you know, he was living there when you were young, man. Yeah. Really? the only think thing was. Yeah. I can't."
Unknown Interviewee or Interviewer,00:16:46:25,00:16:48:07,Remember that for.
Unknown Interviewee or Interviewer,00:16:48:08,00:16:56:13,"Sure, but I, I have enjoyed some of the stories that Roy told about the fire and that up there, he lived up there."
Unknown Interviewee or Interviewer,00:16:56:16,00:17:02:20,And then I live in the Valley. Will never be very interesting to that.
Unknown Interviewee or Interviewer,00:17:02:23,00:17:06:06,I didn't know enough about that at that time to ask you about that.
Unknown Interviewee or Interviewer,00:17:06:06,00:17:12:21,And I think I had the I.
Unknown Interviewee or Interviewer,00:17:12:24,00:17:16:02,Was on that flight.
Unknown Interviewee or Interviewer,00:17:16:05,00:17:20:09,"Until we got up in Kellogg. And believe me about that, I still have."
Unknown Interviewee or Interviewer,00:17:20:09,00:17:25:15,"Not only that I would like to, but."
Unknown Interviewee or Interviewer,00:17:25:17,00:17:45:07,"I talked to one of the men that got cut over to the environment where you had to go down to the air, see if there was a fire in in the and but didn't somebody tell me hurry and come out because they were trying to take care of it and see if they couldn't save some of it where they got out."
Unknown Interviewee or Interviewer,00:17:45:07,00:18:01:00,"The fire came in on all sides and they got down in. They took a bathroom with this, bridge between and with them down and got down the water about. It was really a harrowing experience."
Unknown Interviewee or Interviewer,00:18:01:03,00:18:01:26,And you got over it.
Unknown Interviewee or Interviewer,00:18:01:27,00:18:03:09,They all got out.
Unknown Interviewee or Interviewer,00:18:03:12,00:18:07:23,In the water. In the water.
Unknown Interviewee or Interviewer,00:18:07:26,00:18:10:21,But so it was really so.
Unknown Interviewee or Interviewer,00:18:10:23,00:18:23:19,"I think these are the kinds of feelings and expressions that, you know, that history can do, like very well having it on to just make someone like me and be able to listen to it as a whole, knowing you're not."
Unknown Interviewee or Interviewer,00:18:23:21,00:18:38:11,Black back. You had one that there were a great many changes in how the world was.
Unknown Interviewee or Interviewer,00:18:38:14,00:18:44:25,"I see them in what is, the wind changes to get to the schoolhouse."
Unknown Interviewee or Interviewer,00:18:44:27,00:18:48:24,"It's a nice schoolhouse. If you ever get out to,"
Unknown Interviewee or Interviewer,00:18:48:27,00:18:50:13,"You know, you had a story."
Unknown Interviewee or Interviewer,00:18:50:16,00:18:54:10,"News article? Yeah, I studied it."
Unknown Interviewee or Interviewer,00:18:54:14,00:19:04:08,"Out, and I went through all grade school, high school, and then went back and taught. I think I did four years."
Unknown Interviewee or Interviewer,00:19:04:11,00:19:05:04,That way.
Unknown Interviewee or Interviewer,00:19:05:06,00:19:07:03,What year was it you talked about? Years.
Unknown Interviewee or Interviewer,00:19:07:16,00:19:10:07,in 30 in.
Unknown Interviewee or Interviewer,00:19:10:10,00:19:11:24,They're happy.
Unknown Interviewee or Interviewer,00:19:11:26,00:19:13:11,33. 34.
Unknown Interviewee or Interviewer,00:19:13:13,00:19:18:10,"Yeah, I did, I started 1990 and."
Unknown Interviewee or Interviewer,00:19:18:12,00:19:21:14,I was in the same area.
Unknown Interviewee or Interviewer,00:19:21:16,00:19:22:07,In the school where.
Unknown Interviewee or Interviewer,00:19:22:07,00:19:24:05,I went.
Unknown Interviewee or Interviewer,00:19:24:08,00:19:26:26,"I wasn't, you know, you didn't have my teacher, you."
Unknown Interviewee or Interviewer,00:19:26:26,00:19:30:24,"Know, no Jews in that area. I was in the."
Unknown Interviewee or Interviewer,00:19:30:27,00:19:35:14,In Maple came from the potlatch. Yeah. Were there before.
Unknown Interviewee or Interviewer,00:19:35:14,00:19:38:13,"Nine, 19, seven. Oh. What was your maiden name?"
Unknown Interviewee or Interviewer,00:19:38:13,00:19:44:14,It was a little on. I worked in the post office for a while.
Unknown Interviewee or Interviewer,00:19:44:16,00:19:48:08,I went to high school and then my school in 1918.
Unknown Interviewee or Interviewer,00:19:48:11,00:19:57:17,"Yeah. 1907. Right. Yeah. There's. Oh, yeah. So I."
Unknown Interviewee or Interviewer,00:19:57:19,00:20:12:27,I'd like to go I have a question asked. You heard a about the how did you feel about being photographed for such a story. No they would not. Have you seen the picture. What have you.
Unknown Interviewee or Interviewer,00:20:12:27,00:20:15:16,So what senior. Oh my gosh.
Unknown Interviewee or Interviewer,00:20:15:18,00:20:16:09,Oh goodness.
Unknown Interviewee or Interviewer,00:20:16:09,00:20:17:17,What stuff.
Unknown Interviewee or Interviewer,00:20:17:19,00:20:19:19,Okay. Yeah. It was maybe one.
Unknown Interviewee or Interviewer,00:20:19:21,00:20:22:18,Week later I think she I don't I don't think you.
Unknown Interviewee or Interviewer,00:20:22:18,00:20:40:08,"Know. Yeah. But I only heard of tales that she wasn't one of the ones that. That's the reaction we've heard from everybody. We take a picture. Oh yes. All the boys I take picture, they say oh, oh I'll bring the camera and all."
Unknown Interviewee or Interviewer,00:20:40:12,00:20:43:06,I think their pictures are beautiful.
Unknown Interviewee or Interviewer,00:20:43:09,00:21:00:11,"And like, now that we have two people here that you've seen their pictures, I'd like to know how you feel about that. Now you've seen them. I still think it's still. Well, I can't make you look down at everybody. Tells you it's real good. They like you. It was very nice."
Unknown Interviewee or Interviewer,00:21:00:11,00:21:18:14,I she's talking about looking old. I took her up here to a month or so ago. Are you? Was having a rummage sale and the lady that was in charge of the rummage sale. Mother in law's here. And she asked me back. She was my daughter.
Unknown Interviewee or Interviewer,00:21:18:16,00:21:21:08,"Oh, I was, so."
Unknown Interviewee or Interviewer,00:21:21:08,00:21:23:29,I don't know why she asked about.
Unknown Interviewee or Interviewer,00:21:24:02,00:21:29:10,I don't think you'd never flatter.
Unknown Interviewee or Interviewer,00:21:29:13,00:21:30:16,Flatter anyone. Really?
Unknown Interviewee or Interviewer,00:21:30:22,00:21:34:17,"Well, if you young people ask me for photographing, I would just."
Unknown Interviewee or Interviewer,00:21:34:17,00:21:35:14,Like to feel we look.
Unknown Interviewee or Interviewer,00:21:35:14,00:21:42:14,You. I wish you could. Could have heard all the comments we've had from these pictures on display.
Unknown Interviewee or Interviewer,00:21:42:16,00:21:44:05,There's something about pictures.
Unknown Interviewee or Interviewer,00:21:44:08,00:21:45:24,Of older people that I a.
Unknown Interviewee or Interviewer,00:21:45:26,00:21:48:16,Real spirit.
Unknown Interviewee or Interviewer,00:21:48:19,00:21:49:10,I tell you.
Unknown Interviewee or Interviewer,00:21:49:11,00:21:54:26,"I was looking at my gun. This person, everything about them."
Unknown Interviewee or Interviewer,00:21:54:26,00:21:56:10,I wonder about their life.
Unknown Interviewee or Interviewer,00:21:56:13,00:21:58:02,They get to have more than the voice does.
Unknown Interviewee or Interviewer,00:21:58:02,00:22:09:01,"The I think together. And then it's my stomach. Yeah, because when takes me to the library, I have a picture before I go see the person and, and."
Unknown Interviewee or Interviewer,00:22:09:01,00:22:09:21,They can.
Unknown Interviewee or Interviewer,00:22:09:23,00:22:22:16,"Hear the voice and they can see the person, and they can almost feel it right there with the body, with the person. It's like to me, they can't do it when you just have one or the other. You can do when it's both together."
Unknown Interviewee or Interviewer,00:22:22:19,00:22:26:02,I like the picture up there of the hair.
Unknown Interviewee or Interviewer,00:22:26:04,00:22:26:25,Yeah.
Unknown Interviewee or Interviewer,00:22:26:27,00:22:27:20,That has a lot of.
Unknown Interviewee or Interviewer,00:22:27:20,00:22:47:17,"Character with no said about men, but most of the women that we photograph that are over the age of 35, incredibly beautiful because they work with their hands and they're very nimble, even if they're if they have arthritis or rheumatism in your fingers, the palms are still very beautiful."
Unknown Interviewee or Interviewer,00:22:47:20,00:23:10:21,"It's been a focal point in a lot of pictures. We didn't grow up because we were going to stick up on the wall, but that's been what we do. Every woman has become incredibly beautiful, so we could be a great part of your life. They, you've done a lot of crocheting for making my right. And you also need to understand the rules, which I'm not sure that it's."
Unknown Interviewee or Interviewer,00:23:10:23,00:23:12:05,Not about somebody else.
Unknown Interviewee or Interviewer,00:23:12:08,00:23:29:17,"Yeah, but that makes us, you know, younger. I say younger, but that's, you know, quotes around it when you come around and find it. My 45,000 potholders and, you know, 4 or 5000 quilts and you go, all right, I can crochet. And I feel so ashamed."
Unknown Interviewee or Interviewer,00:23:29:18,00:23:39:09,I know me like you referred to it differently when you had the book United last spring in the comments and mentioning that I spring there was a step up and you have pictures.
Unknown Interviewee or Interviewer,00:23:39:09,00:23:39:29,And I think you.
Unknown Interviewee or Interviewer,00:23:39:29,00:23:41:06,Have to pick them out.
Unknown Interviewee or Interviewer,00:23:41:07,00:23:41:25,Several.
Unknown Interviewee or Interviewer,00:23:41:28,00:23:51:19,"I like I said, you have to elaborate in the description. Yeah. And that was in April."
Unknown Interviewee or Interviewer,00:23:51:21,00:23:55:10,In the summer. Yeah. That was that was another project where.
Unknown Interviewee or Interviewer,00:23:55:10,00:23:57:16,"Yeah, it was, it was, it was packed. My the picture."
Unknown Interviewee or Interviewer,00:23:57:16,00:24:01:06,Was in the book she was in really only give me the picture.
Unknown Interviewee or Interviewer,00:24:01:07,00:24:04:00,"Of somebody. Yeah. But yeah, I felt."
Unknown Interviewee or Interviewer,00:24:04:00,00:24:04:17,Like they.
Unknown Interviewee or Interviewer,00:24:04:17,00:24:08:20,Held. Oh really really too much. She went to the. Okay. Yeah.
Unknown Interviewee or Interviewer,00:24:08:21,00:24:12:19,Okay. Most of them were from that and know. Oh yeah. Yeah.
Unknown Interviewee or Interviewer,00:24:12:21,00:24:31:24,"Yeah I have some in the portfolio still I didn't put up, your Garcia even though. Yeah, you do design. Well, you know, you try to, I don't know, like I, after doing a room door."
Unknown Interviewee or Interviewer,00:24:31:27,00:24:40:03,"Being the one woman I interviewed, I asked in the how to Learn to Knit 8071."
Unknown Interviewee or Interviewer,00:24:40:05,00:24:41:25,You have to hold on.
