speaker,start,end,text
Unknown Interviewer,00:06:32:05,00:06:35:09,"did your husband get back in the pharmacy, or did he try to."
Irene Cook,00:06:35:09,00:07:17:06,"No, no. so after we moved up here, we, spent most every energy and our money on the house hoping to get it, fixed. Japanese eventually. Sturdy, store in here. And, we ran out of money, and so he decided to go out with the middle of winter and get a job, and, he wanted to get back into his old field, which there were in special."
Irene Cook,00:07:17:09,00:07:43:12,"There were Pancho openings, but not at that exact time. So he took a job for a while with the gas company driving truck. And about five months after he had a bad accident. So he's been told disabled from the time and."
Unknown Interviewer,00:07:43:15,00:07:44:19,So it was rather fortunate.
Irene Cook,00:07:44:19,00:07:47:15,It was fortunate we have the shop.
Unknown Interviewer,00:07:47:18,00:07:48:23,Here.
Irene Cook,00:07:48:26,00:07:55:12,That we just started. When he had his accident.
Unknown Interviewer,00:07:55:14,00:07:59:09,Did you meet resistance from the people in the area when you came here?
Irene Cook,00:07:59:11,00:08:00:12,Not really.
Unknown Interviewer,00:08:00:19,00:08:06:22,"Not really. Has that situation changed? If you were coming now, would that be different?"
Irene Cook,00:08:06:24,00:08:45:14,"Yeah, actually it did. It actually did it. It depends. So I think it's it's I think it depends on person's attitude. You know, if you swarmed towards the people I don't think there's much resistance sentiment. You know. But if you start, acting, it's, it's like it's, it's a little bit better than they are. Like, you know, you're still in their point, really."
Unknown Interviewer,00:08:45:17,00:08:49:02,how do you feel about more people coming from California now?
Irene Cook,00:08:49:04,00:08:55:11,I wish they'd stay down there.
Irene Cook,00:08:55:14,00:09:00:20,It's starting to feel it out and bring up all their problems up to I don't.
Unknown Interviewer,00:09:00:23,00:09:02:23,I don't have.
Irene Cook,00:09:02:26,00:09:03:09,One.
Unknown Interviewer,00:09:03:11,00:09:06:23,"You have one son, one son. And they want more."
Irene Cook,00:09:06:25,00:09:12:05,"Oh, not right now with the store."
Unknown Interviewer,00:09:12:08,00:09:17:11,I from.
Unknown Interviewer,00:09:17:13,00:09:23:13,you went to high school. You had some college. Yeah. And you were mostly in art crowd.
Irene Cook,00:09:23:15,00:09:58:18,"No, I didn't, I didn't I didn't, study hardly any of art in college, so I didn't study hardly any art high school. I just picked it up on my own. And then. Then after high school, I did take private lessons. But how? We started with, in its college, it took mostly courses like in college and psychology, those type of things as demand."
Unknown Interviewer,00:09:58:20,00:10:13:02,"Do you find many people up here like you with, with similar values? Have you made friends here or whatever? Yes. You don't feel isolated or alienated from? Do you miss anything from the big city?"
Irene Cook,00:10:13:04,00:10:19:20,Yes. is it swings. It's miss the culture. I was like.
Unknown Interviewer,00:10:19:20,00:10:24:11,"Yeah, you go to Spokane, so that kind of thing."
Irene Cook,00:10:24:13,00:10:27:27,Once in a while.
Unknown Interviewer,00:10:27:29,00:10:36:22,"Is you see anything changing that there's, a movement coming back, coming to Sandpoint with any of those things or any way to develop it here?"
Irene Cook,00:10:36:22,00:11:01:28,"Yes, yes. Very definitely. Fact. When we moved here, we were the first dart, store. And now after we've been here, there's really there's it's, it's, it's, it's many artist craftsman moving in which I think is really good because a lot of potters come in here and."
Unknown Interviewer,00:11:02:01,00:11:11:09,"These type of people that does it up here to make their life better for the people who are living here originally, do, are they interested in that or."
Irene Cook,00:11:11:11,00:11:11:25,So I think.
Unknown Interviewer,00:11:11:25,00:11:15:17,"So, so that they're getting some of this expansion and."
Irene Cook,00:11:15:20,00:11:23:08,"I think it helps them to expose to, you know, I think it runs through scopes on every day."
Unknown Interviewer,00:11:23:10,00:11:35:01,"so it makes life better for them too. But having them, the people coming in, you're in, to the natural foods and appreciate that kind of meat, too."
Irene Cook,00:11:35:04,00:11:44:14,"Yes. They're hard to find. I any thing in the store that's already made, I made you scratch."
Unknown Interviewer,00:11:44:17,00:11:49:09,"We might mention that before you start talking to you, but bread in the oven."
Irene Cook,00:11:49:11,00:12:23:20,"So I make our own yogurt. I mean, we better drier ground milk, you know, make our own ice cream or legal cheeses. We're good. I sprout all the time with sprout instead of vines. It's lettuce and stuff from the store. Please raise your garden. You're in. Did. Instead of canning, my husband does a lot of drawing on, vegetables and fruits and herbs and stuff."
Irene Cook,00:12:23:20,00:12:38:16,"We also make, beef jerky. Rejoice that, you know, so making granola breads, we grind your own,"
Irene Cook,00:12:38:18,00:12:50:29,"We grind your own flowers and then I also make fresh, fresh home carrot juice or whatever every day."
Unknown Interviewer,00:12:51:01,00:12:58:11,"it's almost as if it's a subsistence, economy you've got going here, right? You do it all right here at home."
Irene Cook,00:12:58:16,00:13:27:06,"I feel it's very economical. we don't use doctor bills or anything, and it really pays off. And I've got more stamina, to work in the store. Many people ask. I have always asked, how do I squeeze it in my busy schedule, which is a problem, but I feel if I'm feeling good then I have more time to do more things."
Irene Cook,00:13:27:06,00:13:27:24,You know.
Unknown Interviewer,00:13:27:26,00:13:33:25,You must be meeting a lot of your psychological and emotional migraines the same time. Keeps you energized.
Irene Cook,00:13:33:27,00:13:41:24,"Right? hum. and then also helped with me. also, I have before I knew."
Unknown Interviewer,00:13:41:24,00:13:52:01,"I was gonna go. Okay, Irene stopped to put her bread in the oven. So we're back asking questions again."
Irene Cook,00:13:52:04,00:14:18:02,"So I was starting up to mention about the little boy horns I had here finally after childbirth, which, you know, just pays off. And I was busy running them store. And I started going into labor, and I, went to the hospital. My husband's not able to drive, so I drove him over to hospital and I had horns."
Irene Cook,00:14:18:02,00:14:34:01,"Anyhow, just an hour after I got there, we stayed there for three hours and I drove home with a little boy. I called and my husband back home, and then I was back running the store. Just a couple days later."
Unknown Interviewer,00:14:34:04,00:14:40:20,"We. I'm glad you thought that you told about them,"
Irene Cook,00:14:40:22,00:14:44:17,and he's never been to a doctor or anything.
Unknown Interviewer,00:14:44:19,00:14:53:03,"So you did. You you prepared that during your pregnancy, What is it? That type of a delivery. I'm convinced it's the best way to."
Irene Cook,00:14:53:03,00:15:23:25,"Go right now. Do you think it's yoga? good. I work on it every day. They fully jog every morning is mile, mile and a half every morning. And they were all swim transcendental meditation. So we do that also. Morning. Evening helps to calm your nerves and relieves stress. And so it really pays off."
Unknown Interviewer,00:15:23:27,00:15:37:28,"And, I'm gonna trade places with somebody else so they can ask questions. I know they have. Are you do you want to move them? I might move in here. So it's like the only question I have is how does your lifestyle differ."
Irene Cook,00:15:37:28,00:16:02:06,"From in California? Did you do all this in California? Is it in California? This is the reason why. It's why I got into this. I was, my health was really and it's it's real bad state. And I was visiting the doctors all the time. It could be worse and worse. And my speech was really bad and the whole bit."
Irene Cook,00:16:02:06,00:16:26:25,"And I just felt horrible in California. So it's just a health risk. Just health. Your outlook by by switching my diet, it didn't happen overnight. I had to do an awful lot of studying on and on. And then that's when you're in this state of health. You don't get better overnight. You have to work at it. So it really pays off."
Irene Cook,00:16:26:27,00:16:29:29,So you look really healthy.
Unknown Interviewer,00:16:30:02,00:16:34:21,Are you convincing other people here? Are you try.
Irene Cook,00:16:34:24,00:16:45:05,"not really real can dancing. But, you know, I like to help other people too. You know?"
Unknown Interviewer,00:16:45:07,00:16:59:23,"Really? Yeah. Well, one thing that I wanted to ask. Well, you had, mentioned the fact that you were raised on an apple farm and now, undoubtedly, I'm almost positive that there were sprays and things connected there."
Irene Cook,00:16:59:25,00:17:01:00,Still right.
Unknown Interviewer,00:17:01:02,00:17:12:03,"Here. Okay, this is what I was wondering about. do you contribute some of your ill health to this, or, how did the rest of your family feel about this and and this sort of thing?"
Irene Cook,00:17:12:09,00:17:38:27,"Maybe there was a slight factor in the air with the springs, My mom is, is is a good cook, and she believes in cooking, you know, with, basic foods and a balanced meals. But I found with my mom, she always all cooked everything. You know, we eat a lot of starches and sweets, which we didn't know about."
Irene Cook,00:17:38:27,00:18:02:03,"Mom's is not into natural foods at all. And my focus during health is going downhill very badly. We only were 50. She and my sister, who's is is younger than I am, who doesn't believe in natural foods. Her health is just going downhill really fast to"
Unknown Interviewer,00:18:02:05,00:18:08:08,"What's one example that they have seen in the chain? They've seen you, has this have any effect yet but."
Irene Cook,00:18:08:08,00:18:37:20,"Has slightly but, you know, healthier families are they'd rather take it from an outsider, someone in the family. but they are making some changes. I can see I was just going to ask what your family thought, if you like them. Were they, upset when you left California? I think so, I think so because we were the only ones out of my family and my husband's family."
Irene Cook,00:18:37:25,00:18:48:11,"to leave. But they being out here? Yes. They stayed there any sort of time, though, right? Yeah. Are now how did you learn? I know you said."
Unknown Interviewer,00:18:48:11,00:18:52:22,"You took art lessons to learn, so painting and so forth."
Irene Cook,00:18:52:22,00:19:18:28,"And how did you get into, doing all the things that you do homemade in the kitchen? I mean, making pretty well your own butter and making your own ice cream and grinding your own. You can you could choose. Mostly. I just picked it up on my own from books and stuff because I started when I started out on I started out on a Dale Davis book, I don't know, working on her, her books."
Irene Cook,00:19:19:00,00:19:35:19,And that's what got me started on to natural foods. And then from there I started reading other books and it's reading now. It's reading about how they made butter and yogurt. And then I started to doing this.
Unknown Interviewer,00:19:35:21,00:19:41:25,"you didn't, make better in this sort of thing in your home when you were growing up."
Irene Cook,00:19:41:26,00:20:21:26,"You know that we always purchased darce milk from the store, pasteurized milk and all this type of what you do with the raw milk before you do that, you, when you drink it that way. Yes. Yeah. So why do you buy the raw milk first versus the pasteurized milk has been heated or they destroy most the vitamins especially the ends times in it whereas use what's raw milk."
Irene Cook,00:20:21:29,00:20:28:05,None of this has been destroyed. That's the difference.
Unknown Interviewer,00:20:28:07,00:20:32:09,Are you interested in the women's movement? Are you into that very much?
Irene Cook,00:20:32:11,00:20:38:05,"To me, these women's lib? yes and no."
Unknown Interviewer,00:20:38:08,00:20:39:09,Would you like to explain that?
Irene Cook,00:20:39:10,00:21:22:24,"Yeah, actually, actually, I've got mixed emotions on it. I feel that, possibly women have been held down, you know, a certain amount and this type of thing. And, so I can understand their points of view on it, you know? But then then I also know who's been behind them. the people that are being kind, I'm not for them at all, you know?"
Irene Cook,00:21:22:24,00:21:23:05,"So,"
Unknown Interviewer,00:21:23:12,00:21:24:21,Good to see that. It's been.
Irene Cook,00:21:24:29,00:21:58:11,"You can tell that it's what you're trying to do. Like they're they done in many countries is to defy the people like they tried it here was to divide the blacks and whites and try to start spreading lotion with these whites and blacks and they're working on this now through the women's movement, trying to divide them, in a certain way."
Irene Cook,00:21:58:11,00:22:15:28,"The women, will put a split what I think is in these families and, this I'm against, actually. And, most of."
Unknown Interviewer,00:22:16:00,00:22:16:17,The.
Irene Cook,00:22:16:19,00:22:46:22,"Countries that they've done any studying at all, it's where, this communism is taking over. They've always divided the people. It doesn't matter if it's if it's white or black or if it's, it's landowner against land tillers. Whatever he is, there's always a division there. And then that's when they come in and put in work government controls."
Irene Cook,00:22:46:22,00:22:50:18,And then you have to have problems.
Unknown Interviewer,00:22:50:20,00:22:58:01,"So. So you'd be one that would say the era would bring more, Equal Rights Amendment would bring more government control."
Irene Cook,00:22:58:01,00:22:59:14,"Definitely, definitely."
Unknown Interviewer,00:22:59:21,00:23:01:20,And that would be.
Irene Cook,00:23:01:22,00:23:04:23,Something against it.
Unknown Interviewer,00:23:04:26,00:23:06:10,"And,"
Irene Cook,00:23:06:13,00:23:30:16,"And still I'm all for if a woman does the job that a male does, I think this woman ought to have equal pay the whole bit to enforce many of the things that they're, you know, aiming for. But I, I don't believe in what the actual end result might eventually end up becoming."
Unknown Interviewer,00:23:30:24,00:23:38:04,"So there's military is more government. I definitely think, which would in a way be related to land use planning."
Irene Cook,00:23:38:08,00:23:39:21,"Right, right."
Unknown Interviewer,00:23:39:21,00:23:41:21,What do you think about that issue?
Irene Cook,00:23:41:23,00:24:12:23,"Because I'm also against it too, because it's government controls it. What what it is, is government is telling you what you can do with your property and, and always be, to where that is. You'll be paying taxes on your property, but you won't have any say as to what you're allowed to do with that. And they could just move you off your property."
Unknown Interviewer,00:24:12:25,00:24:16:00,You feel like that kind of thing should be legislated locally.
Irene Cook,00:24:16:03,00:24:18:19,Definitely. Definitely.
Unknown Interviewer,00:24:18:21,00:24:20:08,this is.
Irene Cook,00:24:20:11,00:24:21:16,Definitely.
Unknown Interviewer,00:24:21:19,00:24:23:22,This is really in my own plan.
Irene Cook,00:24:23:22,00:24:59:19,"Yeah, it's it's on a local level. See this this is a problem. We're getting into schools. Whereas in the old days, we actually had individual states and, then each state had its own and then, within each state you had your own individual county governments or city governments and you, a city or county government legislated, something that you didn't like."
Irene Cook,00:24:59:19,00:25:29:26,"You could move into these next county or, for example, if, that all the counties were getting the same through the state government, then you could move to a different state, you know, but now when we have the federal government getting so big that's imposing all these powers on the states and then eventually down to the local levels, there's no place, to go back to."
Irene Cook,00:25:29:26,00:26:08:14,"Everything's the same. We're just getting more and more government controls that. I, I believe in with laws and the whole bit, but I think they should be at the local level where the people have a say and you can and know exactly what's going on. Instead of somebody back in Washington who doesn't know what's happening here in your own little area, trying to tell you, for example, just how many carrots you can raise on your property or in this property over."
Unknown Interviewer,00:26:08:16,00:26:21:04,"we're we're and I'm glad you're telling about this kind of thing. We don't usually get into that, but it's related to what we want to know about you and what you think your attitudes. So I'm glad you're expressing that. But,"
Irene Cook,00:26:21:07,00:26:33:20,"You see the role of women changing? Yes. Yes, definitely. In my view, I think,"
Irene Cook,00:26:33:22,00:26:48:25,"Well, I think women are becoming more involved and we're in a much more creative hobby. It is, which I think is good."
Unknown Interviewer,00:26:48:27,00:27:05:17,"So they're not following the role so much that the accepted role is they do like you and get in touch with your own feelings and think for yourself, And somehow you're free to try something different. hum. so that's an advantage."
Irene Cook,00:27:05:19,00:27:06:05,Right.
Unknown Interviewer,00:27:06:11,00:27:23:23,"Now to the degree that they do that, In Savannah. But would you say that if they in the women's movement, if they, they could go the direction of everyone having to be like, what the women's lib seems like it would be just reacting."
Irene Cook,00:27:23:26,00:27:26:10,Right? Yeah.
Unknown Interviewer,00:27:26:12,00:27:28:09,"So,"
Irene Cook,00:27:28:11,00:27:56:02,"I feel that the real hard core women's livers are basically probably, in times, male. Maybe that's the wrong expression, but I think basically they're out there out to destroy the family. That's you. Which was so basically building up this country. This is my opinion."
Unknown Interviewer,00:27:56:04,00:28:00:26,"Well, certainly you at this time, particularly your husband needs your support a lot."
Irene Cook,00:28:01:04,00:28:01:21,Right?
Unknown Interviewer,00:28:01:28,00:28:21:05,"Right. And You've exhibited a lot of strength. And, staying with it and your ideas, I just, I really you're bringing your family through a hard time, Feel that your husband supported you when you were in your health. It's sort of like."
Irene Cook,00:28:21:08,00:28:35:20,"Yeah, yeah. It's to see someone you."
Irene Cook,00:28:35:22,00:29:14:27,"Oh. This is also where I think it's important that women do get out, improve themselves and get a good education and also try to better themselves because it means marriage. And so you, Mike, come up where they'll have to rely on it. And so I feel that it's we're in a woman in the it's times past many times it's been held down where she's had to stay in the home, which I can see advantages also to that too."
Irene Cook,00:29:14:27,00:29:27:12,"But there's also disadvantages because now in this day and age, if anything happened to her husband and she's not skilled, what's this woman going to do? Okay."
Unknown Interviewer,00:29:27:14,00:29:42:15,"And it's certainly as easy to see that in your life. She was fortunate to have the right strength and the flexibility to take care of something. What do women standpoint? Do you get divorced or widowed, or do they get."
Irene Cook,00:29:42:15,00:30:13:16,"Menial jobs and things? Right? Yeah. Maybe. do I guess probably as maids or waitresses or however, which is, you know, it's it's we need those type of people. We need good jobs done. You know, there's any, real need for it that still, be it's woman's wedding prove herself to. You know, it would be also easier on her."
Irene Cook,00:30:13:16,00:30:19:20,Wouldn't have to work as hard and get better paid.
Unknown Interviewer,00:30:19:22,00:30:39:14,"Well, I would like to continue to talk to you, some more. But we are. You know, we do have to go check out if our our motel. I would like to continue this. We're hoping to come up here again sometime. Great. And, I feel really lucky to have been able to talk to everybody to take the time off your work."
Unknown Interviewer,00:30:39:16,00:30:41:04,Yeah. Yeah.
Irene Cook,00:30:41:07,00:30:46:13,"Actually, it's that it's it's my pleasure. Really. So."
Unknown Interviewer,00:30:46:16,00:30:51:00,"Well, we'll."
