speaker,start,end,text
Hope Maddox or Unknown Interviewer,00:06:10:03,00:06:16:15,We also do not talk about.
Hope Maddox or Unknown Interviewer,00:06:16:17,00:06:21:17,You know. River of all kinds.
Hope Maddox or Unknown Interviewer,00:06:21:19,00:06:28:08,"And, Different."
Hope Maddox or Unknown Interviewer,00:06:28:10,00:06:46:18,"Programs. And I, I always come back to, have. And he, I'd always have for the time. I didn't have to go. And I had grown up from, from from."
Hope Maddox or Unknown Interviewer,00:06:46:21,00:06:52:15,I have been from I from capitalize.
Hope Maddox or Unknown Interviewer,00:06:52:18,00:07:03:24,On all the. people and I.
Hope Maddox or Unknown Interviewer,00:07:04:00,00:07:11:00,You had to go I to get some. Oh.
Hope Maddox or Unknown Interviewer,00:07:11:02,00:07:16:25,Yeah blah blah blah blah.
Hope Maddox or Unknown Interviewer,00:07:16:27,00:07:20:01,What did they.
Hope Maddox or Unknown Interviewer,00:07:20:05,00:07:37:04,"Do with, A lot important, something like that. And the way this money can come up and $35."
Hope Maddox or Unknown Interviewer,00:07:37:06,00:07:44:00,"for food for rent, deposit. Yeah."
Hope Maddox or Unknown Interviewer,00:07:44:03,00:07:54:00,Nobody ever found a food. All that. And so it was terrible. Well.
Hope Maddox or Unknown Interviewer,00:07:54:03,00:08:10:19,"First of all, up, I feel, And come, girl, you had everything to period."
Hope Maddox or Unknown Interviewer,00:08:10:22,00:08:38:16,"The people wanted to do well, because, a lot of the older generation food. Do you do you own your own home? What have you got? Control over the course, control of the property and to do so many different things. Well."
Hope Maddox or Unknown Interviewer,00:08:38:18,00:08:43:28,You have a garden.
Hope Maddox or Unknown Interviewer,00:08:44:00,00:08:44:29,With their own.
Hope Maddox or Unknown Interviewer,00:08:45:02,00:08:50:21,"Safety. My own. You all the same as with,"
Hope Maddox or Unknown Interviewer,00:08:50:23,00:08:54:18,"well, we just have our."
Hope Maddox or Unknown Interviewer,00:08:54:20,00:09:24:17,"Big holiday because everything to be done that, you know, that have we have, you know. Yeah. Not really good marketing for them and for good. Very well. We have we, we going to. Have to coffee. Probably about 30 of them have already crucified."
Hope Maddox or Unknown Interviewer,00:09:24:19,00:09:30:14,Well over here or.
Hope Maddox or Unknown Interviewer,00:09:30:17,00:09:56:12,"At the bank in Groton. The other that we are the only one we ever had. But we were given, what we call them. Okay, okay. This is because I would be able to work on the taxes, on the property taxes, if we can. And that's also."
Hope Maddox or Unknown Interviewer,00:09:56:14,00:10:22:29,"Up until I think that fortunately, then we have more like a subsistence economy. Yeah. So money was an important. No. When you look at food for everybody. So it made it less of a strain in on all the home. And I'm sure the children work with the school. Well, yes. in be with them that they are now."
Hope Maddox or Unknown Interviewer,00:10:23:01,00:10:31:20,"You know, they don't get all over the holidays all the time."
Hope Maddox or Unknown Interviewer,00:10:31:23,00:10:39:11,"I think by the time required to have school, I would like to, Well, I think that."
Hope Maddox or Unknown Interviewer,00:10:39:14,00:10:44:22,I know one of the houses before I go.
Hope Maddox or Unknown Interviewer,00:10:44:25,00:10:56:17,I could go all the time. involved with with all the family and the kids who and what.
Hope Maddox or Unknown Interviewer,00:10:56:20,00:11:07:00,"They want to do. You know, they can't afford to work."
Hope Maddox or Unknown Interviewer,00:11:07:02,00:11:17:00,In the back room. I can't afford to. Take.
Hope Maddox or Unknown Interviewer,00:11:17:02,00:11:39:23,"All right. let's, This is very interesting. I'm glad you told about all this. Now, that was one thing I wanted to say to things are, I think, to get you started talking and might be one go off on something like this because I tell it when you're you're ready to tell it. That's important. Yeah. What was your father, doctor cope with?"
Hope Maddox or Unknown Interviewer,00:11:39:26,00:11:47:20,"come up with these. What you call them all? All right, all right. You got to drive that."
Hope Maddox or Unknown Interviewer,00:11:51:25,00:11:58:18,"Healthy. Be. If you work the,"
Hope Maddox or Unknown Interviewer,00:12:03:17,00:12:07:09,444. You're born after.
Hope Maddox or Unknown Interviewer,00:12:07:11,00:12:12:23,You told what went wrong back down to the bank.
Hope Maddox or Unknown Interviewer,00:12:12:25,00:12:15:15,Yeah.
Hope Maddox or Unknown Interviewer,00:12:15:17,00:12:37:08,"Right. Well, if. I was born warm, and I got, to, to work. Oh, okay."
Hope Maddox or Unknown Interviewer,00:12:37:10,00:12:44:17,I believe I can afford.
Hope Maddox or Unknown Interviewer,00:12:44:20,00:13:03:26,"that was a whole lot of trouble. They. You know, I. I inconsistent and quit that that that industry had priorities that I know that passing away in the country."
Hope Maddox or Unknown Interviewer,00:13:03:28,00:13:16:15,You. And I. Go.
Hope Maddox or Unknown Interviewer,00:13:16:17,00:13:33:06,"you know, cause, your brothers and sisters and I didn't get that now. And now I'd like to go back, my own father. Thank you for."
Hope Maddox or Unknown Interviewer,00:13:33:08,00:13:51:14,"running with your, warm encouragement. Okay. we still have one."
Hope Maddox or Unknown Interviewer,00:13:51:17,00:13:57:11,Thank you for.
Hope Maddox or Unknown Interviewer,00:13:57:13,00:14:08:12,"the younger brother, Carol. Who for my first."
Hope Maddox or Unknown Interviewer,00:14:08:15,00:14:13:13,Two offered support for with.
Hope Maddox or Unknown Interviewer,00:14:13:16,00:14:23:04,All right. What do you have to say? Quite right. When? When you keep on.
Hope Maddox or Unknown Interviewer,00:14:23:06,00:14:32:00,"and Andrew, a."
Hope Maddox or Unknown Interviewer,00:14:37:14,00:14:50:09,The commentator. for. 22 point.
Hope Maddox or Unknown Interviewer,00:14:50:12,00:15:11:07,"did you work for him? You know, for him? right. Right, right. Okay. Well, the family is. Query wearing name."
Hope Maddox or Unknown Interviewer,00:15:11:09,00:15:18:23,or.
Hope Maddox or Unknown Interviewer,00:15:18:25,00:15:26:14,"And what is his, complete? Well."
Hope Maddox or Unknown Interviewer,00:15:26:16,00:15:41:21,requirement. For. He to. participate.
Hope Maddox or Unknown Interviewer,00:15:41:23,00:15:52:19,when he comes back.
Hope Maddox or Unknown Interviewer,00:15:52:21,00:16:18:20,"If you have any children or. All right, now, let's put it into what was your personal background? high school football."
Hope Maddox or Unknown Interviewer,00:16:18:23,00:16:38:10,"And what? Dot com. You mentioned some earlier. as a teenager, we honor, basketball. like that on a kickoff to."
Hope Maddox or Unknown Interviewer,00:16:38:12,00:16:48:08,Where we have a Super Bowl. You know.
Hope Maddox or Unknown Interviewer,00:16:48:10,00:16:50:01,we keep up with.
Hope Maddox or Unknown Interviewer,00:16:50:03,00:17:01:21,"The weather and that weather activity in there all along with, and and you go back and, I, I, we had last."
Hope Maddox or Unknown Interviewer,00:17:01:21,00:17:06:26,"Year, 2015 or."
Hope Maddox or Unknown Interviewer,00:17:06:29,00:17:16:15,"Very difficult this year. So, I."
Hope Maddox or Unknown Interviewer,00:17:16:18,00:17:21:24,I. I work for.
Hope Maddox or Unknown Interviewer,00:17:21:26,00:17:24:02,"And,"
Hope Maddox or Unknown Interviewer,00:17:24:05,00:17:33:05,I'm never do anything like that for something like that.
Hope Maddox or Unknown Interviewer,00:17:33:07,00:17:35:24,Or.
Hope Maddox or Unknown Interviewer,00:17:35:26,00:17:36:06,Or what.
Hope Maddox or Unknown Interviewer,00:17:36:06,00:17:39:28,Do you.
Hope Maddox or Unknown Interviewer,00:17:40:00,00:17:44:20,Yeah. I work.
Hope Maddox or Unknown Interviewer,00:17:44:22,00:17:47:15,I work.
Hope Maddox or Unknown Interviewer,00:17:47:17,00:17:54:07,In. I go to.
Hope Maddox or Unknown Interviewer,00:17:54:09,00:18:13:01,Mean for. The operations of the person. I go for that. for people who go for it. I.
Hope Maddox or Unknown Interviewer,00:18:13:03,00:18:28:24,"I think we have a good school, right? We all come."
Hope Maddox or Unknown Interviewer,00:18:28:26,00:18:41:13,"And we work here. Yeah. And, I didn't know I was working a program. When I go."
Hope Maddox or Unknown Interviewer,00:18:41:15,00:18:56:13,"Back to. Because I, like I said, they."
Hope Maddox or Unknown Interviewer,00:19:00:20,00:19:08:01,This. I don't.
Hope Maddox or Unknown Interviewer,00:19:08:03,00:19:14:04,Know that I did you work for. Did you work until now? You want to.
Hope Maddox or Unknown Interviewer,00:19:14:05,00:19:17:13,Quit?
Hope Maddox or Unknown Interviewer,00:19:17:16,00:19:22:02,Working for people. With the.
Hope Maddox or Unknown Interviewer,00:19:22:05,00:19:24:26,Family.
Hope Maddox or Unknown Interviewer,00:19:24:29,00:19:31:18,for.
Hope Maddox or Unknown Interviewer,00:19:31:21,00:19:40:11,Holidays in the hospital and. I that.
Hope Maddox or Unknown Interviewer,00:19:40:13,00:19:58:22,Because. You know about that I to work for.
Hope Maddox or Unknown Interviewer,00:19:58:24,00:20:08:04,Both. The company and.
Hope Maddox or Unknown Interviewer,00:20:08:07,00:20:16:03,And what was that? Work? Income. Profit? I was in the office.
Hope Maddox or Unknown Interviewer,00:20:16:05,00:20:26:21,"that was before the profit. And, at the time, I was."
Hope Maddox or Unknown Interviewer,00:20:26:23,00:20:29:04,"What? God, I think that was the part."
Hope Maddox or Unknown Interviewer,00:20:29:08,00:20:40:07,That I was always a part of for. Me? I.
Hope Maddox or Unknown Interviewer,00:20:40:10,00:20:44:23,the president.
Hope Maddox or Unknown Interviewer,00:20:44:25,00:21:03:10,"For that was, a long time coming. It was a very interesting market, but you have to have a club. because I mark up with the job, I think it's probably important for them to have."
Hope Maddox or Unknown Interviewer,00:21:03:10,00:21:17:18,"A career and for, I guess that could have to 540. I have that."
Hope Maddox or Unknown Interviewer,00:21:17:20,00:21:25:08,I had my own.
Hope Maddox or Unknown Interviewer,00:21:25:10,00:21:29:16,Very close contact with the the boys.
Hope Maddox or Unknown Interviewer,00:21:29:16,00:22:00:10,"I work with the boys. And I have no classified on own. They were small people, you know, so I. And I didn't go had I was not required to go to work. Have to leave the house because it's a life or property. It's, go."
Hope Maddox or Unknown Interviewer,00:22:00:13,00:22:12:05,"Deeper moral. How you can when you call or interact with, personal."
Hope Maddox or Unknown Interviewer,00:22:12:08,00:22:17:05,what you are going to go on.
Hope Maddox or Unknown Interviewer,00:22:17:07,00:22:26:29,"For a long and then, but we have different,"
Hope Maddox or Unknown Interviewer,00:22:27:02,00:22:31:04,Equipment for in the car area.
Hope Maddox or Unknown Interviewer,00:22:31:06,00:22:33:16,And then we have.
Hope Maddox or Unknown Interviewer,00:22:33:19,00:23:07:28,"I think I would prefer, very was like everything that was in there at that time. I think at the time, we had a lot of people and, that, would be clear, people for other people talking for, for relevance. Do find out the location, the floor, I don't know, all over the place up."
Hope Maddox or Unknown Interviewer,00:23:07:28,00:23:19:26,Yeah. And the one time. But everything better and better and go get by.
Hope Maddox or Unknown Interviewer,00:23:19:28,00:23:36:15,"But everything looks good. But somehow or other, you want to, I don't know, we were talking. We have. We have a good year."
Hope Maddox or Unknown Interviewer,00:23:36:17,00:23:41:15,I think we're going to go over.
Hope Maddox or Unknown Interviewer,00:23:41:17,00:24:11:00,"And back to my house. Up all the matter. That's right. That's and appropriate for him. But he can get hurt right there and then he's, I suppose the conflict with your caller, he's up to the, in the area I'm headed for kind of a three way conversation there. Fun. course. Now, that is that you've done quite all heartily."
Hope Maddox or Unknown Interviewer,00:24:11:00,00:24:35:08,"Good account. Yeah, I like a lot of that. At that time, I worked for radio with the for Fun to have that experience. And that's another time. oh. I had to come up with a couple things that I have,"
Hope Maddox or Unknown Interviewer,00:24:35:10,00:24:39:13,"okay, well, we deal with them and what."
Hope Maddox or Unknown Interviewer,00:24:39:20,00:25:06:07,"We were about to talk about this and the most important partner, and particularly one of our beautiful February days, or your local or not, you're not. You know, I live in Moscow, but. Well, you actually, you have to respect the way you talk about what we call a fault plane. You have to follow the logic that you and I had to go."
Hope Maddox or Unknown Interviewer,00:25:06:09,00:25:28:23,"Okay. And that was the principle. The only. The only time I thought to this was, you know, we are public transportation. Like I told my wife yesterday, I did to go."
Hope Maddox or Unknown Interviewer,00:25:28:25,00:25:56:26,"Work for later on the day. A lot more than I did here with. And, I really did that. I would say here that I'm not that I don't want everybody to get into this. I fear that maybe the."
Hope Maddox or Unknown Interviewer,00:25:56:29,00:26:29:18,"First was unusual for everybody. So I think we are. We just have to go for that day. I remember days, everybody just go get that old Nissan and yeah, we go to war. By that time, we we are. Well, I see I think we you had quite a few different jobs to get out of. you don't you think you have a small war for."
Hope Maddox or Unknown Interviewer,00:26:29:20,00:27:02:18,"All right. You mentioned telling as a skill. You had to learn radio operate. You have to have that tool that, you have typing. You can, you. What are some other skills we've developed? mostly in that, you old amigo, were very kind of. You are very,"
Hope Maddox or Unknown Interviewer,00:27:02:20,00:27:06:27,"Quite,"
Hope Maddox or Unknown Interviewer,00:27:07:00,00:27:08:27,"well, I don't feel."
Hope Maddox or Unknown Interviewer,00:27:09:00,00:27:15:27,I have the normal desire for some call.
Hope Maddox or Unknown Interviewer,00:27:16:00,00:27:45:02,"Back in years. I have to go over here all the time. I could become. So I had to give up easily. But now I think I've applied with a couple of different, Well. And I was surprised. You know how nice the first half, is what I'm working on now. And so over there, the car was cut."
Hope Maddox or Unknown Interviewer,00:27:45:04,00:27:51:26,red. it's a little bit further back from scratch.
Hope Maddox or Unknown Interviewer,00:27:51:29,00:28:08:22,"Oh, isn't that that is that doesn't work. It worked out that you get a soft. Oh, that, easy. It's much more delicate. Well, I oh, my. Have. Oh, that is very classic."
Hope Maddox or Unknown Interviewer,00:28:08:22,00:28:14:12,And very welcoming.
Hope Maddox or Unknown Interviewer,00:28:14:15,00:28:14:22,Very.
Hope Maddox or Unknown Interviewer,00:28:14:24,00:28:33:15,"Not only the same color that you have to go through, but I thought the people come up to every color. My background is too dark."
Hope Maddox or Unknown Interviewer,00:28:33:18,00:28:37:06,I. Feel good.
Hope Maddox or Unknown Interviewer,00:28:37:08,00:28:49:25,"But, you know, you very crisp. So you keep that there. Picked up. I have to I have that you can't possibly have to think."
Hope Maddox or Unknown Interviewer,00:28:49:27,00:28:58:07,Oh you can get another on your new free car. You to what? They have to go.
Hope Maddox or Unknown Interviewer,00:28:58:09,00:29:09:03,Okay. I have to get some more people that I really.
Hope Maddox or Unknown Interviewer,00:29:09:06,00:29:28:03,"Kind of like over the phone or something like that. That's something that's, you know, something personal for, All right. You mentioned, number of interesting hobbies down here, I see more."
Hope Maddox or Unknown Interviewer,00:29:28:06,00:29:49:00,"You're not, you don't care for, club? Oh. That's good. the only thing that I, I had to work with, and, you know, I don't think about, you know, at this, I,"
Hope Maddox or Unknown Interviewer,00:29:49:02,00:29:51:17,"I don't know that, like, you."
Hope Maddox or Unknown Interviewer,00:29:51:20,00:29:59:09,"Don't really care for, over 55."
Hope Maddox or Unknown Interviewer,00:29:59:12,00:30:04:26,50
Hope Maddox or Unknown Interviewer,00:30:04:28,00:30:14:14,"On the board of, trustees, a couple of of driving."
Hope Maddox or Unknown Interviewer,00:30:14:16,00:30:18:12,for.
Hope Maddox or Unknown Interviewer,00:30:18:14,00:30:21:01,Profit.
Hope Maddox or Unknown Interviewer,00:30:21:03,00:30:24:09,Centers.
Hope Maddox or Unknown Interviewer,00:30:24:11,00:30:27:25,We're not allowed to throw the.
Hope Maddox or Unknown Interviewer,00:30:27:28,00:30:44:25,"But we can help, people from. Multiple. Several different topics."
Hope Maddox or Unknown Interviewer,00:30:44:27,00:30:57:00,corporate. We also.
Hope Maddox or Unknown Interviewer,00:30:57:02,00:31:10:17,Of course. We go.
Hope Maddox or Unknown Interviewer,00:31:10:20,00:31:22:08,With computers. And maybe we can control the quality for the world. How? They used to get them in a group. Right. You have a distinguished.
Hope Maddox or Unknown Interviewer,00:31:22:10,00:31:31:08,High school that wants to school.
Hope Maddox or Unknown Interviewer,00:31:31:10,00:31:33:29,In the US or not?
Hope Maddox or Unknown Interviewer,00:31:34:00,00:31:45:29,Because preservatives put people in front of your have a. It's not like a big job. It is it is it that a company to put it.
Hope Maddox or Unknown Interviewer,00:31:46:02,00:31:51:03,You know people.
Hope Maddox or Unknown Interviewer,00:31:51:05,00:31:56:23,With education qualifications and how they feel they were.
Hope Maddox or Unknown Interviewer,00:31:56:25,00:32:11:01,Willing to put down the cost of work for. All right. you just mentioned quite a few things going off there. if you ever received any awards or you know.
Hope Maddox or Unknown Interviewer,00:32:11:04,00:32:24:00,I'm not that good.
Hope Maddox or Unknown Interviewer,00:32:24:02,00:32:48:24,"All right. That's complete. Form that I have here. So all of your products. All right. One of the things we like to know about. Would you like to hear? All I know, we're all here, right? If you've been involved."
Hope Maddox or Unknown Interviewer,00:32:48:26,00:33:03:29,can I recall that? Before it.
Hope Maddox or Unknown Interviewer,00:33:04:02,00:33:10:22,Oh. I was going to go that way.
Hope Maddox or Unknown Interviewer,00:33:10:25,00:33:21:27,I was thinking about the people that do that.
Hope Maddox or Unknown Interviewer,00:33:21:29,00:33:30:10,Perhaps.
Hope Maddox or Unknown Interviewer,00:33:30:13,00:33:32:25,That's possible.
Hope Maddox or Unknown Interviewer,00:33:32:27,00:33:36:13,"We go, the idea of the."
Hope Maddox or Unknown Interviewer,00:33:36:13,00:33:46:20,College sort to try to.
Hope Maddox or Unknown Interviewer,00:33:46:23,00:33:51:00,"Go for,"
Hope Maddox or Unknown Interviewer,00:33:51:02,00:33:52:26,So far we haven't.
Hope Maddox or Unknown Interviewer,00:33:52:29,00:34:04:20,I hope we have.
Hope Maddox or Unknown Interviewer,00:34:04:22,00:34:09:29,Well.
Hope Maddox or Unknown Interviewer,00:34:10:02,00:34:23:18,"I work for over, but we are going to go for the first. We kind of go with that."
Hope Maddox or Unknown Interviewer,00:34:23:21,00:34:24:10,We have to.
Hope Maddox or Unknown Interviewer,00:34:24:10,00:34:33:14,Try to do a few flavor films. Here. Media and whatnot.
Hope Maddox or Unknown Interviewer,00:34:33:16,00:34:45:29,"So all. But we have the two with the lone wolf. I know that we have them available. We want we can go. So if they're out of your view and, we don't have."
Hope Maddox or Unknown Interviewer,00:34:46:01,00:34:56:15,"To go, will. You have a problem because."
Hope Maddox or Unknown Interviewer,00:34:56:18,00:35:05:05,When know.
Hope Maddox or Unknown Interviewer,00:35:05:07,00:35:09:01,When we put people through.
Hope Maddox or Unknown Interviewer,00:35:09:04,00:35:14:16,But.
Hope Maddox or Unknown Interviewer,00:35:14:18,00:35:20:22,"You know, for."
Hope Maddox or Unknown Interviewer,00:35:20:25,00:35:23:25,Whatever the point of the.
Hope Maddox or Unknown Interviewer,00:35:24:00,00:35:45:13,"People have done with, okay. Perhaps the five. But, you know, I'm growing it. In fact, I'm looking for work because, what you guys, are with tomatoes. are you guys,"
Hope Maddox or Unknown Interviewer,00:35:45:15,00:35:54:21,"Well, working. With. The black."
Hope Maddox or Unknown Interviewer,00:35:54:23,00:35:56:28,So I just.
Hope Maddox or Unknown Interviewer,00:35:57:01,00:36:04:03,"Oh, my God bless your popcorn. Looks like."
Hope Maddox or Unknown Interviewer,00:36:04:05,00:36:12:26,I remember.
Hope Maddox or Unknown Interviewer,00:36:12:28,00:36:22:07,The part of the. I forget.
Hope Maddox or Unknown Interviewer,00:36:22:09,00:36:26:04,My sister.
Hope Maddox or Unknown Interviewer,00:36:26:07,00:36:28:01,Who I hate.
Hope Maddox or Unknown Interviewer,00:36:28:03,00:36:37:28,"For how long? Oh, for 30 minutes from. Oh, okay. the."
Hope Maddox or Unknown Interviewer,00:36:38:01,00:36:55:03,Cold winter days that you could go in and out of the comfort of your kitchen to sort out that bread and. Stuff like.
Hope Maddox or Unknown Interviewer,00:36:55:05,00:37:02:28,That. You. The.
Hope Maddox or Unknown Interviewer,00:37:03:00,00:37:05:09,Very difficult.
Hope Maddox or Unknown Interviewer,00:37:05:11,00:37:07:08,To tell you.
Hope Maddox or Unknown Interviewer,00:37:07:11,00:37:13:02,That spices food that.
Hope Maddox or Unknown Interviewer,00:37:13:05,00:37:25:24,"You never can you do it. What do you have to be careful. Well, there are certain about a lot of atrocities committed in the country. Thank you. Well, I have right from."
Hope Maddox or Unknown Interviewer,00:37:25:27,00:37:41:20,The top of my.
Hope Maddox or Unknown Interviewer,00:37:41:23,00:37:55:03,Thank you very.
Hope Maddox or Unknown Interviewer,00:37:55:05,00:38:06:28,"The requirements for housing, for example, to go. Form."
Hope Maddox or Unknown Interviewer,00:38:07:00,00:38:07:14,Okay.
Hope Maddox or Unknown Interviewer,00:38:07:17,00:38:21:14,All right. So how long have you.
Hope Maddox or Unknown Interviewer,00:38:21:16,00:38:26:09,People.
Hope Maddox or Unknown Interviewer,00:38:26:12,00:38:58:19,"I guess that I don't know, we have, we have room. that is the nice thing about it. The fact that you can run for office for 2 million people. Well, before we went into that, that undercut what you would call. What a thrill. Qualifies, under that kind of corporate care because you."
Hope Maddox or Unknown Interviewer,00:38:58:22,00:39:06:14,"I saw the photos of it, but the one."
Hope Maddox or Unknown Interviewer,00:39:06:16,00:39:07:08,That was already.
Hope Maddox or Unknown Interviewer,00:39:07:09,00:39:40:08,"In the bottom of my life, you know, because your father just got paid. Well, you mentioned, some differences a while ago. The list of children who are growing at what I consider a completely different picture. Right? Like they're life people from home."
Hope Maddox or Unknown Interviewer,00:39:40:10,00:39:44:21,And they don't have to try. Do.
Hope Maddox or Unknown Interviewer,00:39:44:24,00:40:20:00,"Work. Home schooling, has a job over that which is to do. And your family, you are part of the work with the hard work with them. And, Okay, that's long and, Oh. And you have. you know, a lot of how as well. And that was off the top of the problem."
Hope Maddox or Unknown Interviewer,00:40:20:03,00:40:23:27,For.
Hope Maddox or Unknown Interviewer,00:40:24:00,00:40:30:24,For people.
Hope Maddox or Unknown Interviewer,00:40:30:27,00:40:36:05,With.
Hope Maddox or Unknown Interviewer,00:40:36:07,00:40:46:24,"So that was, that was done before."
Hope Maddox or Unknown Interviewer,00:40:46:27,00:41:02:25,I back back in. But and and that was really the wrong path with that. But you don't have to go back.
Hope Maddox or Unknown Interviewer,00:41:02:27,00:41:11:24,But what I was what I spoke to.
Hope Maddox or Unknown Interviewer,00:41:11:27,00:41:53:19,"Because I think that they that people. Were coming up with this topic. okay. well, I hear my music with bit more, I think I think public or or I have to go to practice. I brought a few of the stories from, good, food. Other. Around the world. Because of what, I'm getting, obviously, you're telling me that, you know, you don't or,"
Hope Maddox or Unknown Interviewer,00:41:53:22,00:42:06:09,"If so, what am I going to do now? You have a healthy part of, What are you eating for their own country? So I'm."
Hope Maddox or Unknown Interviewer,00:42:06:12,00:42:13:03,I'm going to. I'm looking for.
Hope Maddox or Unknown Interviewer,00:42:13:05,00:42:33:29,"Oh, okay. We'll be outside time I think people will want to go with. And that's very, glamorous. but you don't have to come for every part of your life."
Hope Maddox or Unknown Interviewer,00:42:34:01,00:42:39:19,You probably would on the.
Hope Maddox or Unknown Interviewer,00:42:39:21,00:42:54:13,"They don't care about the couch food program or the car. Yeah. I think if I, if I was quite ready to understand all the food."
Hope Maddox or Unknown Interviewer,00:42:54:15,00:42:58:03,For everybody.
Hope Maddox or Unknown Interviewer,00:42:59:21,00:43:20:05,"But it is true. That was, probably the same thing one time. So maybe you don't really have the only time to for some family program. I probably."
Hope Maddox or Unknown Interviewer,00:43:20:07,00:43:37:03,Get right on time to play. Right. And then you go. Play. Some people don't go to school or down.
Hope Maddox or Unknown Interviewer,00:43:37:06,00:43:43:11,But it is fun that we have. We had cars and all that. But the idea was to go out to play.
Hope Maddox or Unknown Interviewer,00:43:43:14,00:43:46:08,Right?
Hope Maddox or Unknown Interviewer,00:43:46:10,00:43:50:17,Because.
Hope Maddox or Unknown Interviewer,00:43:50:20,00:43:51:22,You go to.
Hope Maddox or Unknown Interviewer,00:43:51:23,00:44:01:26,"The park to go. You get there was part of it that, oh, you come home."
Hope Maddox or Unknown Interviewer,00:44:01:29,00:44:07:20,Know.
Hope Maddox or Unknown Interviewer,00:44:07:22,00:44:39:28,"Some more things you thought of yourself for, for I have to go down. One thing that we didn't have too much more time. We were. But before we go, we have to walk home. Football to looking around for other people. And, I don't know if you of a drive down to Hoover. If you happen to. You have to drive home."
